report_id,hex_id,district,lat,lng,category,severity,user_id,user_trust,verified,date,month
R011928,H00962,Жетысу,43.24405,76.89997,Дымящая труба,5,U00323,0.293,0,2027-02-08,2027-02
R011929,H00962,Жетысу,43.24405,76.89997,Отсутствие озеленения,4,U01749,0.321,0,2027-05-06,2027-05
R011930,H00962,Жетысу,43.24405,76.89997,Переполненный бак,5,U04143,0.15,0,2026-11-28,2026-11
R011931,H00962,Жетысу,43.24405,76.89997,Дымящая труба,5,U04232,0.556,0,2027-02-22,2027-02
R011932,H00962,Жетысу,43.24405,76.89997,Подтопление,5,U04985,0.501,1,2026-11-08,2026-11
R011933,H00962,Жетысу,43.24405,76.89997,Подтопление,5,U04232,0.556,0,2026-11-15,2026-11
R011934,H00962,Жетысу,43.24405,76.89997,Парковка на газоне,5,U00871,0.452,0,2026-12-27,2026-12
R011935,H00962,Жетысу,43.24405,76.89997,Сломанная скамейка/фонарь,5,U01318,0.333,0,2027-05-18,2027-05
R011936,H00962,Жетысу,43.24405,76.89997,Подтопление,5,U02146,0.646,1,2027-05-12,2027-05
R011937,H00962,Жетысу,43.24405,76.89997,Дымящая труба,5,U03909,0.588,0,2026-10-04,2026-10
R011938,H00962,Жетысу,43.24405,76.89997,Парковка на газоне,5,U02470,0.15,1,2026-11-23,2026-11
R011939,H00962,Жетысу,43.24405,76.89997,Отсутствие озеленения,4,U04420,0.502,1,2027-04-06,2027-04
R011940,H00962,Жетысу,43.24405,76.89997,Переполненный бак,5,U04232,0.556,1,2026-10-18,2026-10
R011941,H00962,Жетысу,43.24405,76.89997,Переполненный бак,5,U01550,0.656,1,2027-05-08,2027-05
R011942,H00962,Жетысу,43.24405,76.89997,Загрязнённый арык,5,U04179,0.891,0,2027-05-03,2027-05
R011943,H00962,Жетысу,43.24405,76.89997,Переполненный бак,5,U03805,0.44,1,2027-02-09,2027-02
R011944,H00962,Жетысу,43.24405,76.89997,Стихийная свалка,5,U00838,0.476,1,2026-12-05,2026-12
R011945,H00962,Жетысу,43.24405,76.89997,Дымящая труба,5,U02123,0.476,0,2027-02-16,2027-02
R011946,H00962,Жетысу,43.24405,76.89997,Асфальтированный газон,5,U04150,0.705,0,2027-06-03,2027-06
R011947,H00962,Жетысу,43.24405,76.89997,Подтопление,5,U04236,0.8,1,2027-03-07,2027-03
R011948,H00963,Жетысу,43.24405,76.90747,Подтопление,4,U02454,0.551,1,2027-02-19,2027-02
R011949,H00963,Жетысу,43.24405,76.90747,Подтопление,4,U04134,0.433,0,2027-01-02,2027-01
R011950,H00963,Жетысу,43.24405,76.90747,Подтопление,4,U02914,0.358,1,2027-04-30,2027-04
R011951,H00963,Жетысу,43.24405,76.90747,Засохшее дерево,5,U01494,0.553,1,2027-04-28,2027-04
R011952,H00963,Жетысу,43.24405,76.90747,Дымящая труба,5,U04055,0.473,1,2027-05-06,2027-05
R011953,H00963,Жетысу,43.24405,76.90747,Отсутствие озеленения,5,U04842,0.635,1,2026-11-29,2026-11
R011954,H00963,Жетысу,43.24405,76.90747,Пень / вырубка,5,U04540,0.462,1,2027-01-16,2027-01
R011955,H00963,Жетысу,43.24405,76.90747,Отсутствие озеленения,3,U04477,0.491,1,2027-02-04,2027-02
R011956,H00963,Жетысу,43.24405,76.90747,Парковка на газоне,5,U04143,0.15,0,2026-12-05,2026-12
R011957,H00963,Жетысу,43.24405,76.90747,Засохшее дерево,4,U03562,0.687,0,2027-06-17,2027-06
R011958,H00963,Жетысу,43.24405,76.90747,Стихийная свалка,5,U01019,0.241,1,2027-06-03,2027-06
R011959,H00963,Жетысу,43.24405,76.90747,Стихийная свалка,5,U01414,0.169,0,2027-06-22,2027-06
R011960,H00963,Жетысу,43.24405,76.90747,Переполненный бак,5,U00422,0.887,1,2027-05-04,2027-05
R011961,H00963,Жетысу,43.24405,76.90747,Переполненный бак,5,U03724,0.492,0,2026-12-30,2026-12
R011962,H00963,Жетысу,43.24405,76.90747,Дымящая труба,4,U02380,0.353,1,2027-06-01,2027-06
R011963,H00964,Жетысу,43.24405,76.91497,Стихийная свалка,5,U04045,0.365,0,2026-11-29,2026-11
R011964,H00964,Жетысу,43.24405,76.91497,Загрязнённый арык,5,U00913,0.55,0,2026-12-03,2026-12
R011965,H00964,Жетысу,43.24405,76.91497,Дымящая труба,4,U02542,0.76,1,2027-01-25,2027-01
R011966,H00964,Жетысу,43.24405,76.91497,Хорошее место,5,U04414,0.626,0,2027-01-29,2027-01
R011967,H00964,Жетысу,43.24405,76.91497,Отсутствие озеленения,5,U02009,0.814,0,2026-11-10,2026-11
R011968,H00964,Жетысу,43.24405,76.91497,Переполненный бак,5,U04232,0.556,1,2027-02-14,2027-02
R011969,H00964,Жетысу,43.24405,76.91497,Парковка на газоне,4,U03503,0.502,0,2026-12-13,2026-12
R011970,H00964,Жетысу,43.24405,76.91497,Дымящая труба,3,U05005,0.921,1,2027-01-29,2027-01
R011971,H00964,Жетысу,43.24405,76.91497,Отсутствие озеленения,5,U05179,0.822,1,2027-02-24,2027-02
R011972,H00964,Жетысу,43.24405,76.91497,Стихийная свалка,5,U01749,0.321,1,2027-02-17,2027-02
R011973,H00964,Жетысу,43.24405,76.91497,Стихийная свалка,5,U03637,0.555,0,2027-03-15,2027-03
R011974,H00965,Жетысу,43.24405,76.92246,Пень / вырубка,4,U03769,0.522,1,2027-03-31,2027-03
R011975,H00965,Жетысу,43.24405,76.92246,Стихийная свалка,5,U02776,0.917,1,2026-12-01,2026-12
R011976,H00965,Жетысу,43.24405,76.92246,Сломанная скамейка/фонарь,5,U01975,0.695,1,2027-02-02,2027-02
R011977,H00965,Жетысу,43.24405,76.92246,Стихийная свалка,5,U00687,0.263,0,2026-12-07,2026-12
R011978,H00965,Жетысу,43.24405,76.92246,Асфальтированный газон,5,U03843,0.647,0,2027-03-20,2027-03
R011979,H00965,Жетысу,43.24405,76.92246,Подтопление,5,U00351,0.416,1,2026-11-05,2026-11
R011980,H00965,Жетысу,43.24405,76.92246,Загрязнённый арык,5,U04232,0.556,1,2027-05-20,2027-05
R011981,H00965,Жетысу,43.24405,76.92246,Стихийная свалка,4,U01040,0.347,1,2027-01-05,2027-01
R011982,H00965,Жетысу,43.24405,76.92246,Парковка на газоне,5,U02323,0.701,1,2027-02-11,2027-02
R011983,H00965,Жетысу,43.24405,76.92246,Стихийная свалка,5,U02468,0.577,0,2026-12-13,2026-12
R011984,H00965,Жетысу,43.24405,76.92246,Стихийная свалка,5,U01252,0.255,1,2027-06-02,2027-06
R011985,H00965,Жетысу,43.24405,76.92246,Подтопление,5,U00803,0.48,0,2027-02-09,2027-02
R011986,H00965,Жетысу,43.24405,76.92246,Переполненный бак,5,U00387,0.379,1,2026-10-21,2026-10
R011987,H00965,Жетысу,43.24405,76.92246,Парковка на газоне,4,U02420,0.207,1,2026-10-15,2026-10
R011988,H00966,Жетысу,43.24405,76.92996,Засохшее дерево,5,U00986,0.15,1,2027-03-16,2027-03
R011989,H00966,Жетысу,43.24405,76.92996,Переполненный бак,4,U02213,0.489,0,2027-02-26,2027-02
R011990,H00966,Жетысу,43.24405,76.92996,Пень / вырубка,5,U00041,0.744,1,2027-02-12,2027-02
R011991,H00966,Жетысу,43.24405,76.92996,Пень / вырубка,4,U00778,0.439,0,2026-12-19,2026-12
R011992,H00966,Жетысу,43.24405,76.92996,Парковка на газоне,5,U00065,0.15,0,2027-05-24,2027-05
R011993,H00966,Жетысу,43.24405,76.92996,Хорошее место,4,U02606,0.204,0,2027-01-19,2027-01
R011994,H00966,Жетысу,43.24405,76.92996,Отсутствие озеленения,5,U00073,0.215,1,2027-02-18,2027-02
R011995,H00966,Жетысу,43.24405,76.92996,Стихийная свалка,5,U04594,0.411,0,2027-05-15,2027-05
R011996,H00966,Жетысу,43.24405,76.92996,Парковка на газоне,4,U01276,0.16,1,2027-05-22,2027-05
R011997,H00966,Жетысу,43.24405,76.92996,Парковка на газоне,3,U01905,0.544,0,2027-05-02,2027-05
R011998,H00966,Жетысу,43.24405,76.92996,Асфальтированный газон,4,U04744,0.526,1,2027-05-07,2027-05
R011999,H00966,Жетысу,43.24405,76.92996,Переполненный бак,5,U04468,0.825,0,2027-04-11,2027-04
R012000,H00966,Жетысу,43.24405,76.92996,Стихийная свалка,4,U03114,0.591,0,2027-01-23,2027-01
R012001,H00966,Жетысу,43.24405,76.92996,Сломанная скамейка/фонарь,5,U00148,0.15,1,2027-03-11,2027-03
R012002,H00966,Жетысу,43.24405,76.92996,Асфальтированный газон,4,U02041,0.411,1,2027-01-22,2027-01
R012003,H00966,Жетысу,43.24405,76.92996,Засохшее дерево,5,U01994,0.319,1,2027-05-08,2027-05
R012004,H00966,Жетысу,43.24405,76.92996,Стихийная свалка,4,U00111,0.5,0,2027-02-15,2027-02
R012005,H00966,Жетысу,43.24405,76.92996,Засохшее дерево,5,U00041,0.744,1,2027-01-15,2027-01
R012006,H00967,Жетысу,43.24405,76.93746,Асфальтированный газон,5,U01714,0.645,0,2026-11-09,2026-11
R012007,H00967,Жетысу,43.24405,76.93746,Стихийная свалка,5,U04143,0.15,0,2026-12-26,2026-12
R012008,H00967,Жетысу,43.24405,76.93746,Сломанная скамейка/фонарь,5,U00375,0.168,0,2027-04-19,2027-04
R012009,H00967,Жетысу,43.24405,76.93746,Стихийная свалка,5,U04949,0.653,1,2026-12-06,2026-12
R012010,H00967,Жетысу,43.24405,76.93746,Стихийная свалка,5,U04495,0.828,1,2027-04-29,2027-04
R012011,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,5,U01494,0.553,1,2027-04-19,2027-04
R012012,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,4,U00483,0.316,0,2027-01-23,2027-01
R012013,H00967,Жетысу,43.24405,76.93746,Дымящая труба,5,U03809,0.236,1,2027-05-02,2027-05
R012014,H00967,Жетысу,43.24405,76.93746,Подтопление,2,U04495,0.828,0,2027-04-21,2027-04
R012015,H00967,Жетысу,43.24405,76.93746,Подтопление,5,U00884,0.683,1,2027-03-24,2027-03
R012016,H00967,Жетысу,43.24405,76.93746,Переполненный бак,5,U01772,0.785,1,2027-05-03,2027-05
R012017,H00967,Жетысу,43.24405,76.93746,Пень / вырубка,5,U02936,0.824,0,2027-05-13,2027-05
R012018,H00967,Жетысу,43.24405,76.93746,Пень / вырубка,5,U00667,0.567,1,2027-04-04,2027-04
R012019,H00967,Жетысу,43.24405,76.93746,Переполненный бак,5,U00964,0.647,1,2027-06-08,2027-06
R012020,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,5,U04303,0.235,0,2027-01-11,2027-01
R012021,H00967,Жетысу,43.24405,76.93746,Пень / вырубка,4,U03746,0.541,0,2026-10-31,2026-10
R012022,H00967,Жетысу,43.24405,76.93746,Засохшее дерево,5,U04303,0.235,1,2027-03-07,2027-03
R012023,H00967,Жетысу,43.24405,76.93746,Засохшее дерево,4,U03383,0.688,1,2027-03-28,2027-03
R012024,H00967,Жетысу,43.24405,76.93746,Стихийная свалка,5,U01500,0.225,0,2027-06-03,2027-06
R012025,H00967,Жетысу,43.24405,76.93746,Дымящая труба,5,U00687,0.263,1,2027-05-13,2027-05
R012026,H00967,Жетысу,43.24405,76.93746,Дымящая труба,5,U04143,0.15,0,2027-05-14,2027-05
R012027,H00967,Жетысу,43.24405,76.93746,Загрязнённый арык,5,U02257,0.677,0,2027-06-15,2027-06
R012028,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,4,U01535,0.277,1,2027-02-11,2027-02
R012029,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,5,U01892,0.582,1,2026-12-28,2026-12
R012030,H00967,Жетысу,43.24405,76.93746,Стихийная свалка,5,U04495,0.828,1,2026-12-05,2026-12
R012031,H00967,Жетысу,43.24405,76.93746,Пень / вырубка,5,U01749,0.321,0,2027-02-06,2027-02
R012032,H00967,Жетысу,43.24405,76.93746,Сломанная скамейка/фонарь,5,U01036,0.638,0,2027-03-10,2027-03
R012033,H00967,Жетысу,43.24405,76.93746,Стихийная свалка,5,U00964,0.647,0,2026-12-06,2026-12
R012034,H00967,Жетысу,43.24405,76.93746,Засохшее дерево,4,U01912,0.548,0,2027-01-19,2027-01
R012035,H00967,Жетысу,43.24405,76.93746,Асфальтированный газон,5,U02302,0.245,1,2027-05-03,2027-05
R012036,H00967,Жетысу,43.24405,76.93746,Подтопление,5,U05013,0.477,1,2027-05-29,2027-05
R012037,H00967,Жетысу,43.24405,76.93746,Переполненный бак,5,U01856,0.868,1,2026-12-16,2026-12
R012038,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,4,U05021,0.219,0,2026-10-07,2026-10
R012039,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,5,U00512,0.849,1,2027-03-30,2027-03
R012040,H00967,Жетысу,43.24405,76.93746,Дымящая труба,5,U02257,0.677,1,2027-06-25,2027-06
R012041,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,5,U04736,0.15,0,2026-10-12,2026-10
R012042,H00967,Жетысу,43.24405,76.93746,Сломанная скамейка/фонарь,5,U02917,0.44,1,2026-12-02,2026-12
R012043,H00967,Жетысу,43.24405,76.93746,Дымящая труба,5,U00387,0.379,1,2027-03-09,2027-03
R012044,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,5,U01552,0.364,0,2027-04-16,2027-04
R012045,H00967,Жетысу,43.24405,76.93746,Подтопление,5,U02093,0.817,1,2027-06-18,2027-06
R012046,H00967,Жетысу,43.24405,76.93746,Асфальтированный газон,4,U01595,0.611,1,2026-10-22,2026-10
R012047,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,5,U03691,0.15,1,2027-06-07,2027-06
R012048,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,5,U04019,0.347,0,2027-03-08,2027-03
R012049,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,5,U03562,0.687,1,2026-10-18,2026-10
R012050,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,4,U00592,0.809,0,2027-04-07,2027-04
R012051,H00967,Жетысу,43.24405,76.93746,Отсутствие озеленения,5,U00337,0.817,1,2026-11-30,2026-11
R012052,H00967,Жетысу,43.24405,76.93746,Сломанная скамейка/фонарь,5,U01405,0.271,1,2027-03-12,2027-03
R012053,H00967,Жетысу,43.24405,76.93746,Дымящая труба,5,U02386,0.397,0,2026-12-12,2026-12
R012054,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,5,U04143,0.15,0,2026-12-15,2026-12
R012055,H00967,Жетысу,43.24405,76.93746,Загрязнённый арык,5,U00603,0.883,0,2026-11-08,2026-11
R012056,H00967,Жетысу,43.24405,76.93746,Дымящая труба,5,U02603,0.809,0,2027-01-16,2027-01
R012057,H00967,Жетысу,43.24405,76.93746,Сломанная скамейка/фонарь,3,U04232,0.556,1,2026-12-14,2026-12
R012058,H00967,Жетысу,43.24405,76.93746,Асфальтированный газон,5,U04232,0.556,1,2027-05-07,2027-05
R012059,H00967,Жетысу,43.24405,76.93746,Подтопление,5,U01352,0.974,1,2027-05-26,2027-05
R012060,H00967,Жетысу,43.24405,76.93746,Парковка на газоне,5,U01123,0.524,0,2026-11-03,2026-11
R012061,H00967,Жетысу,43.24405,76.93746,Засохшее дерево,5,U00767,0.658,0,2027-03-13,2027-03
R012062,H00967,Жетысу,43.24405,76.93746,Переполненный бак,3,U03282,0.55,1,2027-06-02,2027-06
R012063,H00967,Жетысу,43.24405,76.93746,Асфальтированный газон,4,U04232,0.556,0,2026-10-17,2026-10
R012064,H00967,Жетысу,43.24405,76.93746,Пень / вырубка,5,U03897,0.373,0,2027-01-11,2027-01
R012065,H00967,Жетысу,43.24405,76.93746,Асфальтированный газон,5,U01519,0.653,1,2027-01-22,2027-01
R012066,H00967,Жетысу,43.24405,76.93746,Стихийная свалка,5,U00279,0.15,0,2026-12-07,2026-12
R012067,H00967,Жетысу,43.24405,76.93746,Загрязнённый арык,5,U00509,0.639,0,2027-05-05,2027-05
R012068,H00967,Жетысу,43.24405,76.93746,Асфальтированный газон,5,U04495,0.828,1,2026-12-21,2026-12
